   Radius        Density      Pressure     
5.840000e+05  6.191060e+14  3.217179e+34
5.850000e+05  6.184635e+14  3.207174e+34
5.860000e+05  6.178196e+14  3.197166e+34
5.870000e+05  6.171742e+14  3.187157e+34
5.880000e+05  6.165273e+14  3.177147e+34
5.890000e+05  6.158790e+14  3.167135e+34
5.900000e+05  6.152293e+14  3.157121e+34
5.910000e+05  6.145781e+14  3.147106e+34
5.920000e+05  6.139254e+14  3.137090e+34
5.930000e+05  6.132712e+14  3.127073e+34
5.940000e+05  6.126156e+14  3.117055e+34
5.950000e+05  6.119585e+14  3.107036e+34
5.960000e+05  6.113000e+14  3.097016e+34
5.970000e+05  6.106400e+14  3.086995e+34
5.980000e+05  6.099784e+14  3.076973e+34
5.990000e+05  6.093154e+14  3.066951e+34
6.000000e+05  6.086510e+14  3.056928e+34
6.010000e+05  6.079850e+14  3.046905e+34
6.020000e+05  6.073175e+14  3.036881e+34
6.030000e+05  6.066486e+14  3.026857e+34
6.040000e+05  6.059782e+14  3.016832e+34
6.050000e+05  6.053062e+14  3.006808e+34
6.060000e+05  6.046328e+14  2.996783e+34
6.070000e+05  6.039578e+14  2.986758e+34
6.080000e+05  6.032813e+14  2.976734e+34
6.090000e+05  6.026034e+14  2.966709e+34
6.100000e+05  6.019239e+14  2.956685e+34
6.110000e+05  6.012429e+14  2.946661e+34
6.120000e+05  6.005604e+14  2.936637e+34
6.130000e+05  5.998763e+14  2.926614e+34
6.140000e+05  5.991908e+14  2.916591e+34
6.150000e+05  5.985037e+14  2.906570e+34
6.160000e+05  5.978150e+14  2.896548e+34
6.170000e+05  5.971249e+14  2.886528e+34
6.180000e+05  5.964332e+14  2.876508e+34
6.190000e+05  5.957399e+14  2.866490e+34
6.200000e+05  5.950451e+14  2.856472e+34
6.210000e+05  5.943488e+14  2.846456e+34
6.220000e+05  5.936509e+14  2.836440e+34
6.230000e+05  5.929514e+14  2.826426e+34
6.240000e+05  5.922504e+14  2.816414e+34
6.250000e+05  5.915479e+14  2.806403e+34
6.260000e+05  5.908438e+14  2.796393e+34
6.270000e+05  5.901381e+14  2.786385e+34
6.280000e+05  5.894308e+14  2.776379e+34
6.290000e+05  5.887220e+14  2.766375e+34
6.300000e+05  5.880115e+14  2.756372e+34
6.310000e+05  5.872995e+14  2.746371e+34
6.320000e+05  5.865860e+14  2.736373e+34
6.330000e+05  5.858708e+14  2.726377e+34
6.340000e+05  5.851540e+14  2.716382e+34
6.350000e+05  5.844357e+14  2.706390e+34
6.360000e+05  5.837157e+14  2.696401e+34
6.370000e+05  5.829942e+14  2.686414e+34
6.380000e+05  5.822710e+14  2.676429e+34
6.390000e+05  5.815462e+14  2.666448e+34
6.400000e+05  5.808199e+14  2.656468e+34
6.410000e+05  5.800919e+14  2.646492e+34
6.420000e+05  5.793622e+14  2.636519e+34
6.430000e+05  5.786310e+14  2.626548e+34
6.440000e+05  5.778981e+14  2.616581e+34
6.450000e+05  5.771636e+14  2.606617e+34
6.460000e+05  5.764275e+14  2.596656e+34
6.470000e+05  5.756897e+14  2.586698e+34
6.480000e+05  5.749503e+14  2.576744e+34
6.490000e+05  5.742093e+14  2.566793e+34
6.500000e+05  5.734665e+14  2.556846e+34
6.510000e+05  5.727222e+14  2.546902e+34
6.520000e+05  5.719762e+14  2.536963e+34
6.530000e+05  5.712285e+14  2.527027e+34
6.540000e+05  5.704791e+14  2.517095e+34
6.550000e+05  5.697281e+14  2.507167e+34
6.560000e+05  5.689754e+14  2.497243e+34
6.570000e+05  5.682210e+14  2.487323e+34
6.580000e+05  5.674650e+14  2.477408e+34
6.590000e+05  5.667072e+14  2.467497e+34
6.600000e+05  5.659478e+14  2.457590e+34
6.610000e+05  5.651867e+14  2.447688e+34
6.620000e+05  5.644239e+14  2.437791e+34
6.630000e+05  5.636594e+14  2.427898e+34
6.640000e+05  5.628931e+14  2.418010e+34
6.650000e+05  5.621252e+14  2.408127e+34
6.660000e+05  5.613555e+14  2.398249e+34
6.670000e+05  5.605842e+14  2.388376e+34
6.680000e+05  5.598111e+14  2.378508e+34
6.690000e+05  5.590362e+14  2.368646e+34
6.700000e+05  5.582597e+14  2.358789e+34
6.710000e+05  5.574814e+14  2.348937e+34
6.720000e+05  5.567013e+14  2.339091e+34
6.730000e+05  5.559195e+14  2.329250e+34
6.740000e+05  5.551360e+14  2.319415e+34
6.750000e+05  5.543507e+14  2.309586e+34
6.760000e+05  5.535637e+14  2.299762e+34
6.770000e+05  5.527748e+14  2.289945e+34
6.780000e+05  5.519842e+14  2.280134e+34
6.790000e+05  5.511919e+14  2.270329e+34
6.800000e+05  5.503977e+14  2.260530e+34
6.810000e+05  5.496018e+14  2.250737e+34
6.820000e+05  5.488041e+14  2.240951e+34
6.830000e+05  5.480046e+14  2.231171e+34
6.840000e+05  5.472033e+14  2.221398e+34
6.850000e+05  5.464002e+14  2.211632e+34
6.860000e+05  5.455953e+14  2.201872e+34
6.870000e+05  5.447885e+14  2.192119e+34
6.880000e+05  5.439800e+14  2.182373e+34
6.890000e+05  5.431696e+14  2.172635e+34
6.900000e+05  5.423574e+14  2.162903e+34
6.910000e+05  5.415434e+14  2.153179e+34
6.920000e+05  5.407275e+14  2.143461e+34
6.930000e+05  5.399098e+14  2.133752e+34
6.940000e+05  5.390902e+14  2.124050e+34
6.950000e+05  5.382688e+14  2.114355e+34
6.960000e+05  5.374455e+14  2.104668e+34
6.970000e+05  5.366204e+14  2.094989e+34
6.980000e+05  5.357933e+14  2.085318e+34
6.990000e+05  5.349644e+14  2.075654e+34
7.000000e+05  5.341337e+14  2.065999e+34
7.010000e+05  5.333010e+14  2.056352e+34
7.020000e+05  5.324664e+14  2.046713e+34
7.030000e+05  5.316300e+14  2.037083e+34
7.040000e+05  5.307916e+14  2.027461e+34
7.050000e+05  5.299513e+14  2.017847e+34
7.060000e+05  5.291091e+14  2.008242e+34
7.070000e+05  5.282650e+14  1.998646e+34
7.080000e+05  5.274190e+14  1.989058e+34
7.090000e+05  5.265710e+14  1.979480e+34
7.100000e+05  5.257211e+14  1.969910e+34
7.110000e+05  5.248692e+14  1.960350e+34
7.120000e+05  5.240154e+14  1.950798e+34
7.130000e+05  5.231596e+14  1.941256e+34
7.140000e+05  5.223019e+14  1.931724e+34
7.150000e+05  5.214421e+14  1.922200e+34
7.160000e+05  5.205805e+14  1.912687e+34
7.170000e+05  5.197168e+14  1.903183e+34
7.180000e+05  5.188511e+14  1.893688e+34
7.190000e+05  5.179834e+14  1.884204e+34
7.200000e+05  5.171138e+14  1.874729e+34
7.210000e+05  5.162421e+14  1.865265e+34
7.220000e+05  5.153684e+14  1.855811e+34
7.230000e+05  5.144927e+14  1.846366e+34
7.240000e+05  5.136149e+14  1.836933e+34
7.250000e+05  5.127351e+14  1.827509e+34
7.260000e+05  5.118533e+14  1.818096e+34
7.270000e+05  5.109694e+14  1.808694e+34
7.280000e+05  5.100835e+14  1.799302e+34
7.290000e+05  5.091955e+14  1.789921e+34
7.300000e+05  5.083054e+14  1.780551e+34
7.310000e+05  5.074133e+14  1.771192e+34
7.320000e+05  5.065190e+14  1.761844e+34
7.330000e+05  5.056227e+14  1.752508e+34
7.340000e+05  5.047242e+14  1.743182e+34
7.350000e+05  5.038237e+14  1.733868e+34
7.360000e+05  5.029210e+14  1.724565e+34
7.370000e+05  5.020162e+14  1.715274e+34
7.380000e+05  5.011093e+14  1.705995e+34
7.390000e+05  5.002002e+14  1.696727e+34
7.400000e+05  4.987217e+14  1.687475e+34
7.410000e+05  4.970837e+14  1.678248e+34
7.420000e+05  4.954465e+14  1.669046e+34
7.430000e+05  4.938102e+14  1.659869e+34
7.440000e+05  4.921748e+14  1.650717e+34
7.450000e+05  4.905403e+14  1.641591e+34
7.460000e+05  4.889068e+14  1.632490e+34
7.470000e+05  4.872742e+14  1.623414e+34
7.480000e+05  4.856426e+14  1.614364e+34
7.490000e+05  4.840120e+14  1.605341e+34
7.500000e+05  4.823824e+14  1.596342e+34
7.510000e+05  4.807538e+14  1.587370e+34
7.520000e+05  4.791263e+14  1.578424e+34
7.530000e+05  4.774999e+14  1.569504e+34
7.540000e+05  4.758745e+14  1.560610e+34
7.550000e+05  4.742503e+14  1.551742e+34
7.560000e+05  4.726272e+14  1.542901e+34
7.570000e+05  4.710052e+14  1.534086e+34
7.580000e+05  4.693844e+14  1.525298e+34
7.590000e+05  4.677648e+14  1.516536e+34
7.600000e+05  4.661464e+14  1.507801e+34
7.610000e+05  4.645292e+14  1.499093e+34
7.620000e+05  4.629133e+14  1.490412e+34
7.630000e+05  4.612986e+14  1.481758e+34
7.640000e+05  4.596852e+14  1.473130e+34
7.650000e+05  4.580731e+14  1.464530e+34
7.660000e+05  4.564623e+14  1.455957e+34
7.670000e+05  4.548528e+14  1.447411e+34
7.680000e+05  4.532447e+14  1.438892e+34
7.690000e+05  4.516380e+14  1.430401e+34
7.700000e+05  4.500326e+14  1.421937e+34
7.710000e+05  4.484287e+14  1.413500e+34
7.720000e+05  4.468262e+14  1.405092e+34
7.730000e+05  4.452251e+14  1.396710e+34
7.740000e+05  4.436255e+14  1.388357e+34
7.750000e+05  4.420273e+14  1.380031e+34
7.760000e+05  4.404307e+14  1.371733e+34
7.770000e+05  4.388356e+14  1.363463e+34
7.780000e+05  4.372419e+14  1.355221e+34
7.790000e+05  4.356499e+14  1.347006e+34
7.800000e+05  4.340594e+14  1.338820e+34
7.810000e+05  4.324704e+14  1.330662e+34
7.820000e+05  4.308831e+14  1.322532e+34
7.830000e+05  4.292974e+14  1.314430e+34
7.840000e+05  4.277133e+14  1.306356e+34
7.850000e+05  4.261309e+14  1.298311e+34
7.860000e+05  4.245501e+14  1.290294e+34
7.870000e+05  4.229710e+14  1.282305e+34
7.880000e+05  4.213936e+14  1.274345e+34
7.890000e+05  4.198179e+14  1.266413e+34
7.900000e+05  4.182440e+14  1.258509e+34
7.910000e+05  4.166718e+14  1.250635e+34
7.920000e+05  4.151013e+14  1.242788e+34
7.930000e+05  4.135327e+14  1.234971e+34
7.940000e+05  4.119658e+14  1.227182e+34
7.950000e+05  4.104007e+14  1.219422e+34
7.960000e+05  4.088375e+14  1.211690e+34
7.970000e+05  4.072761e+14  1.203987e+34
7.980000e+05  4.057166e+14  1.196313e+34
7.990000e+05  4.041589e+14  1.188668e+34
8.000000e+05  4.026031e+14  1.181052e+34
8.010000e+05  4.010493e+14  1.173464e+34
8.020000e+05  3.994973e+14  1.165906e+34
8.030000e+05  3.979473e+14  1.158376e+34
8.040000e+05  3.963992e+14  1.150875e+34
8.050000e+05  3.948531e+14  1.143404e+34
8.060000e+05  3.933090e+14  1.135961e+34
8.070000e+05  3.917669e+14  1.128547e+34
8.080000e+05  3.902268e+14  1.121163e+34
8.090000e+05  3.886887e+14  1.113807e+34
8.100000e+05  3.871526e+14  1.106481e+34
8.110000e+05  3.856186e+14  1.099184e+34
8.120000e+05  3.840867e+14  1.091916e+34
8.130000e+05  3.825568e+14  1.084677e+34
8.140000e+05  3.810291e+14  1.077467e+34
8.150000e+05  3.795035e+14  1.070286e+34
8.160000e+05  3.779799e+14  1.063135e+34
8.170000e+05  3.764586e+14  1.056012e+34
8.180000e+05  3.749394e+14  1.048919e+34
8.190000e+05  3.734223e+14  1.041855e+34
8.200000e+05  3.719074e+14  1.034821e+34
8.210000e+05  3.703948e+14  1.027815e+34
8.220000e+05  3.688843e+14  1.020839e+34
8.230000e+05  3.673761e+14  1.013892e+34
8.240000e+05  3.658701e+14  1.006974e+34
8.250000e+05  3.643663e+14  1.000086e+34
8.260000e+05  3.628648e+14  9.932267e+33
8.270000e+05  3.613656e+14  9.863967e+33
8.280000e+05  3.598687e+14  9.795960e+33
8.290000e+05  3.583740e+14  9.728246e+33
8.300000e+05  3.568817e+14  9.660824e+33
8.310000e+05  3.553918e+14  9.593694e+33
8.320000e+05  3.539041e+14  9.526857e+33
8.330000e+05  3.524188e+14  9.460312e+33
8.340000e+05  3.509359e+14  9.394060e+33
8.350000e+05  3.494554e+14  9.328099e+33
8.360000e+05  3.479772e+14  9.262431e+33
8.370000e+05  3.465015e+14  9.197055e+33
8.380000e+05  3.450282e+14  9.131971e+33
8.390000e+05  3.435573e+14  9.067179e+33
8.400000e+05  3.420888e+14  9.002679e+33
8.410000e+05  3.406228e+14  8.938470e+33
8.420000e+05  3.391593e+14  8.874552e+33
8.430000e+05  3.376982e+14  8.810926e+33
8.440000e+05  3.362396e+14  8.747591e+33
8.450000e+05  3.347836e+14  8.684547e+33
8.460000e+05  3.333300e+14  8.621794e+33
8.470000e+05  3.318790e+14  8.559332e+33
8.480000e+05  3.304305e+14  8.497160e+33
8.490000e+05  3.289845e+14  8.435278e+33
8.500000e+05  3.275411e+14  8.373687e+33
8.510000e+05  3.261003e+14  8.312385e+33
8.520000e+05  3.246621e+14  8.251373e+33
8.530000e+05  3.232264e+14  8.190650e+33
8.540000e+05  3.217934e+14  8.130216e+33
8.550000e+05  3.203629e+14  8.070071e+33
8.560000e+05  3.189351e+14  8.010215e+33
8.570000e+05  3.175099e+14  7.950647e+33
8.580000e+05  3.160874e+14  7.891368e+33
8.590000e+05  3.146675e+14  7.832375e+33
8.600000e+05  3.132503e+14  7.773671e+33
8.610000e+05  3.118358e+14  7.715254e+33
8.620000e+05  3.104239e+14  7.657123e+33
8.630000e+05  3.090148e+14  7.599279e+33
8.640000e+05  3.076083e+14  7.541721e+33
8.650000e+05  3.062046e+14  7.484449e+33
8.660000e+05  3.048036e+14  7.427463e+33
8.670000e+05  3.034054e+14  7.370762e+33
8.680000e+05  3.020098e+14  7.314345e+33
8.690000e+05  3.006171e+14  7.258213e+33
8.700000e+05  2.992271e+14  7.202366e+33
8.710000e+05  2.978399e+14  7.146802e+33
8.720000e+05  2.964555e+14  7.091521e+33
8.730000e+05  2.950738e+14  7.036523e+33
8.740000e+05  2.936950e+14  6.981807e+33
8.750000e+05  2.923190e+14  6.927374e+33
8.760000e+05  2.909458e+14  6.873222e+33
8.770000e+05  2.895754e+14  6.819352e+33
8.780000e+05  2.882079e+14  6.765762e+33
8.790000e+05  2.868432e+14  6.712453e+33
8.800000e+05  2.854814e+14  6.659424e+33
8.810000e+05  2.841225e+14  6.606674e+33
8.820000e+05  2.827664e+14  6.554203e+33
8.830000e+05  2.814132e+14  6.502011e+33
8.840000e+05  2.800629e+14  6.450097e+33
8.850000e+05  2.787155e+14  6.398460e+33
8.860000e+05  2.773710e+14  6.347101e+33
8.870000e+05  2.760294e+14  6.296018e+33
8.880000e+05  2.746908e+14  6.245211e+33
8.890000e+05  2.733551e+14  6.194680e+33
8.900000e+05  2.720223e+14  6.144423e+33
8.910000e+05  2.706925e+14  6.094442e+33
8.920000e+05  2.693656e+14  6.044734e+33
8.930000e+05  2.680417e+14  5.995300e+33
8.940000e+05  2.667208e+14  5.946139e+33
8.950000e+05  2.654028e+14  5.897250e+33
8.960000e+05  2.640879e+14  5.848633e+33
8.970000e+05  2.627759e+14  5.800287e+33
8.980000e+05  2.614669e+14  5.752212e+33
8.990000e+05  2.601610e+14  5.704407e+33
9.000000e+05  2.588580e+14  5.656872e+33
9.010000e+05  2.575581e+14  5.609606e+33
9.020000e+05  2.562612e+14  5.562608e+33
9.030000e+05  2.549674e+14  5.515878e+33
9.040000e+05  2.536766e+14  5.469415e+33
9.050000e+05  2.523888e+14  5.423218e+33
9.060000e+05  2.511041e+14  5.377288e+33
9.070000e+05  2.498225e+14  5.331623e+33
9.080000e+05  2.485439e+14  5.286223e+33
9.090000e+05  2.472684e+14  5.241087e+33
9.100000e+05  2.459960e+14  5.196214e+33
9.110000e+05  2.447267e+14  5.151605e+33
9.120000e+05  2.434605e+14  5.107257e+33
9.130000e+05  2.421974e+14  5.063171e+33
9.140000e+05  2.409374e+14  5.019346e+33
9.150000e+05  2.396805e+14  4.975782e+33
9.160000e+05  2.384267e+14  4.932477e+33
9.170000e+05  2.371760e+14  4.889431e+33
9.180000e+05  2.359285e+14  4.846643e+33
9.190000e+05  2.346841e+14  4.804112e+33
9.200000e+05  2.334429e+14  4.761839e+33
9.210000e+05  2.322048e+14  4.719822e+33
9.220000e+05  2.309699e+14  4.678060e+33
9.230000e+05  2.297381e+14  4.636553e+33
9.240000e+05  2.285095e+14  4.595301e+33
9.250000e+05  2.272840e+14  4.554301e+33
9.260000e+05  2.260617e+14  4.513555e+33
9.270000e+05  2.248427e+14  4.473061e+33
9.280000e+05  2.236267e+14  4.432817e+33
9.290000e+05  2.224140e+14  4.392825e+33
9.300000e+05  2.212045e+14  4.353082e+33
9.310000e+05  2.199982e+14  4.313589e+33
9.320000e+05  2.187950e+14  4.274344e+33
9.330000e+05  2.175951e+14  4.235346e+33
9.340000e+05  2.163984e+14  4.196596e+33
9.350000e+05  2.152049e+14  4.158092e+33
9.360000e+05  2.140147e+14  4.119833e+33
9.370000e+05  2.128276e+14  4.081819e+33
9.380000e+05  2.116438e+14  4.044048e+33
9.390000e+05  2.104633e+14  4.006521e+33
9.400000e+05  2.092859e+14  3.969237e+33
9.410000e+05  2.081118e+14  3.932194e+33
9.420000e+05  2.069410e+14  3.895392e+33
9.430000e+05  2.057734e+14  3.858830e+33
9.440000e+05  2.046091e+14  3.822508e+33
9.450000e+05  2.034480e+14  3.786424e+33
9.460000e+05  2.022901e+14  3.750578e+33
9.470000e+05  2.011356e+14  3.714969e+33
9.480000e+05  1.999843e+14  3.679596e+33
9.490000e+05  1.988363e+14  3.644459e+33
9.500000e+05  1.976915e+14  3.609556e+33
9.510000e+05  1.965501e+14  3.574887e+33
9.520000e+05  1.954119e+14  3.540451e+33
9.530000e+05  1.942770e+14  3.506248e+33
9.540000e+05  1.931454e+14  3.472276e+33
9.550000e+05  1.920171e+14  3.438535e+33
9.560000e+05  1.908921e+14  3.405023e+33
9.570000e+05  1.897703e+14  3.371741e+33
9.580000e+05  1.886519e+14  3.338686e+33
9.590000e+05  1.875368e+14  3.305860e+33
9.600000e+05  1.864250e+14  3.273259e+33
9.610000e+05  1.853165e+14  3.240885e+33
9.620000e+05  1.842113e+14  3.208736e+33
9.630000e+05  1.831094e+14  3.176810e+33
9.640000e+05  1.820108e+14  3.145108e+33
9.650000e+05  1.809156e+14  3.113629e+33
9.660000e+05  1.798236e+14  3.082371e+33
9.670000e+05  1.787350e+14  3.051334e+33
9.680000e+05  1.776498e+14  3.020517e+33
9.690000e+05  1.765678e+14  2.989919e+33
9.700000e+05  1.754892e+14  2.959540e+33
9.710000e+05  1.744139e+14  2.929378e+33
9.720000e+05  1.733419e+14  2.899433e+33
9.730000e+05  1.722733e+14  2.869703e+33
9.740000e+05  1.712080e+14  2.840188e+33
9.750000e+05  1.701461e+14  2.810888e+33
9.760000e+05  1.690875e+14  2.781801e+33
9.770000e+05  1.680322e+14  2.752926e+33
9.780000e+05  1.669803e+14  2.724262e+33
9.790000e+05  1.659317e+14  2.695810e+33
9.800000e+05  1.648865e+14  2.667567e+33
9.810000e+05  1.638446e+14  2.639533e+33
9.820000e+05  1.628061e+14  2.611708e+33
9.830000e+05  1.617709e+14  2.584090e+33
9.840000e+05  1.607391e+14  2.556678e+33
9.850000e+05  1.597106e+14  2.529471e+33
9.860000e+05  1.586855e+14  2.502470e+33
9.870000e+05  1.576637e+14  2.475672e+33
9.880000e+05  1.566453e+14  2.449078e+33
9.890000e+05  1.556302e+14  2.422685e+33
9.900000e+05  1.546186e+14  2.396494e+33
9.910000e+05  1.536102e+14  2.370503e+33
9.920000e+05  1.526052e+14  2.344711e+33
9.930000e+05  1.516036e+14  2.319119e+33
9.940000e+05  1.506054e+14  2.293724e+33
9.950000e+05  1.496105e+14  2.268526e+33
9.960000e+05  1.486190e+14  2.243524e+33
9.970000e+05  1.476308e+14  2.218717e+33
9.980000e+05  1.466460e+14  2.194105e+33
9.990000e+05  1.456646e+14  2.169686e+33
1.000000e+06  1.446865e+14  2.145460e+33
1.001000e+06  1.437118e+14  2.121425e+33
1.002000e+06  1.427405e+14  2.097581e+33
1.003000e+06  1.417725e+14  2.073927e+33
1.004000e+06  1.408079e+14  2.050463e+33
1.005000e+06  1.398466e+14  2.027186e+33
1.006000e+06  1.388887e+14  2.004097e+33
1.007000e+06  1.379342e+14  1.981194e+33
1.008000e+06  1.369831e+14  1.958477e+33
1.009000e+06  1.360353e+14  1.935945e+33
1.010000e+06  1.350909e+14  1.913597e+33
1.011000e+06  1.341498e+14  1.891431e+33
1.012000e+06  1.332121e+14  1.869448e+33
1.013000e+06  1.322778e+14  1.847646e+33
1.014000e+06  1.313469e+14  1.826024e+33
1.015000e+06  1.304193e+14  1.804582e+33
1.016000e+06  1.294950e+14  1.783318e+33
1.017000e+06  1.285742e+14  1.762232e+33
1.018000e+06  1.276567e+14  1.741324e+33
1.019000e+06  1.267425e+14  1.720591e+33
1.020000e+06  1.258317e+14  1.700033e+33
1.021000e+06  1.249243e+14  1.679649e+33
1.022000e+06  1.240203e+14  1.659439e+33
1.023000e+06  1.231196e+14  1.639402e+33
1.024000e+06  1.222222e+14  1.619536e+33
1.025000e+06  1.213282e+14  1.599841e+33
1.026000e+06  1.204376e+14  1.580315e+33
1.027000e+06  1.195503e+14  1.560959e+33
1.028000e+06  1.186664e+14  1.541771e+33
1.029000e+06  1.177859e+14  1.522751e+33
1.030000e+06  1.169086e+14  1.503897e+33
1.031000e+06  1.160348e+14  1.485208e+33
1.032000e+06  1.151643e+14  1.466684e+33
1.033000e+06  1.142971e+14  1.448324e+33
1.034000e+06  1.134333e+14  1.430127e+33
1.035000e+06  1.125728e+14  1.412092e+33
1.036000e+06  1.117157e+14  1.394219e+33
1.037000e+06  1.108620e+14  1.376505e+33
1.038000e+06  1.100115e+14  1.358952e+33
1.039000e+06  1.091645e+14  1.341557e+33
1.040000e+06  1.083207e+14  1.324319e+33
1.041000e+06  1.074803e+14  1.307239e+33
1.042000e+06  1.066432e+14  1.290315e+33
1.043000e+06  1.058095e+14  1.273546e+33
1.044000e+06  1.049791e+14  1.256932e+33
1.045000e+06  1.041520e+14  1.240471e+33
1.046000e+06  1.033283e+14  1.224163e+33
1.047000e+06  1.025079e+14  1.208007e+33
1.048000e+06  1.016908e+14  1.192001e+33
1.049000e+06  1.008771e+14  1.176146e+33
1.050000e+06  1.000667e+14  1.160440e+33
1.051000e+06  9.925958e+13  1.144883e+33
1.052000e+06  9.845580e+13  1.129473e+33
1.053000e+06  9.765534e+13  1.114210e+33
1.054000e+06  9.685821e+13  1.099093e+33
1.055000e+06  9.606438e+13  1.084121e+33
1.056000e+06  9.527387e+13  1.069293e+33
1.057000e+06  9.448668e+13  1.054608e+33
1.058000e+06  9.370279e+13  1.040067e+33
1.059000e+06  9.292221e+13  1.025667e+33
1.060000e+06  9.214494e+13  1.011407e+33
1.061000e+06  9.137097e+13  9.972882e+32
1.062000e+06  9.060030e+13  9.833083e+32
1.063000e+06  8.983293e+13  9.694668e+32
1.064000e+06  8.906887e+13  9.557629e+32
1.065000e+06  8.830809e+13  9.421957e+32
1.066000e+06  8.755061e+13  9.287645e+32
1.067000e+06  8.679642e+13  9.154683e+32
1.068000e+06  8.604552e+13  9.023065e+32
1.069000e+06  8.529791e+13  8.892781e+32
1.070000e+06  8.455358e+13  8.763824e+32
1.071000e+06  8.381253e+13  8.636185e+32
1.072000e+06  8.307477e+13  8.509856e+32
1.073000e+06  8.234028e+13  8.384829e+32
1.074000e+06  8.160907e+13  8.261095e+32
1.075000e+06  8.088113e+13  8.138648e+32
1.076000e+06  8.015646e+13  8.017479e+32
1.077000e+06  7.943506e+13  7.897579e+32
1.078000e+06  7.871692e+13  7.778941e+32
1.079000e+06  7.800205e+13  7.661556e+32
1.080000e+06  7.729044e+13  7.545417e+32
1.081000e+06  7.658209e+13  7.430515e+32
1.082000e+06  7.587699e+13  7.316844e+32
1.083000e+06  7.517515e+13  7.204394e+32
1.084000e+06  7.447656e+13  7.093157e+32
1.085000e+06  7.378121e+13  6.983127e+32
1.086000e+06  7.308912e+13  6.874295e+32
1.087000e+06  7.240026e+13  6.766652e+32
1.088000e+06  7.171465e+13  6.660192e+32
1.089000e+06  7.103228e+13  6.554907e+32
1.090000e+06  7.035314e+13  6.450788e+32
1.091000e+06  6.967723e+13  6.347828e+32
1.092000e+06  6.900456e+13  6.246019e+32
1.093000e+06  6.833512e+13  6.145353e+32
1.094000e+06  6.766890e+13  6.045823e+32
1.095000e+06  6.700590e+13  5.947421e+32
1.096000e+06  6.634612e+13  5.850139e+32
1.097000e+06  6.568956e+13  5.753970e+32
1.098000e+06  6.503622e+13  5.658905e+32
1.099000e+06  6.438609e+13  5.564938e+32
1.100000e+06  6.373916e+13  5.472061e+32
1.101000e+06  6.309545e+13  5.380265e+32
1.102000e+06  6.245494e+13  5.289545e+32
1.103000e+06  6.181763e+13  5.199891e+32
1.104000e+06  6.118352e+13  5.111297e+32
1.105000e+06  6.055261e+13  5.023754e+32
1.106000e+06  5.992489e+13  4.937257e+32
1.107000e+06  5.930036e+13  4.851796e+32
1.108000e+06  5.867903e+13  4.767365e+32
1.109000e+06  5.806087e+13  4.683957e+32
1.110000e+06  5.744590e+13  4.601563e+32
1.111000e+06  5.683412e+13  4.520177e+32
1.112000e+06  5.622551e+13  4.439791e+32
1.113000e+06  5.562007e+13  4.360398e+32
1.114000e+06  5.501781e+13  4.281991e+32
1.115000e+06  5.441872e+13  4.204562e+32
1.116000e+06  5.382279e+13  4.128104e+32
1.117000e+06  5.323003e+13  4.052610e+32
1.118000e+06  5.264044e+13  3.978073e+32
1.119000e+06  5.205400e+13  3.904486e+32
1.120000e+06  5.147072e+13  3.831840e+32
1.121000e+06  5.089060e+13  3.760130e+32
1.122000e+06  5.031363e+13  3.689348e+32
1.123000e+06  4.973980e+13  3.619487e+32
1.124000e+06  4.916913e+13  3.550540e+32
1.125000e+06  4.860160e+13  3.482501e+32
1.126000e+06  4.803721e+13  3.415361e+32
1.127000e+06  4.747596e+13  3.349114e+32
1.128000e+06  4.691785e+13  3.283753e+32
1.129000e+06  4.636287e+13  3.219271e+32
1.130000e+06  4.581103e+13  3.155661e+32
1.131000e+06  4.526232e+13  3.092917e+32
1.132000e+06  4.471673e+13  3.031031e+32
1.133000e+06  4.417427e+13  2.969996e+32
1.134000e+06  4.363493e+13  2.909807e+32
1.135000e+06  4.309872e+13  2.850455e+32
1.136000e+06  4.256562e+13  2.791934e+32
1.137000e+06  4.203564e+13  2.734238e+32
1.138000e+06  4.150877e+13  2.677360e+32
1.139000e+06  4.098501e+13  2.621292e+32
1.140000e+06  4.046437e+13  2.566029e+32
1.141000e+06  3.994683e+13  2.511564e+32
1.142000e+06  3.943240e+13  2.457889e+32
1.143000e+06  3.892107e+13  2.404999e+32
1.144000e+06  3.841284e+13  2.352887e+32
1.145000e+06  3.790772e+13  2.301546e+32
1.146000e+06  3.740569e+13  2.250970e+32
1.147000e+06  3.690675e+13  2.201152e+32
1.148000e+06  3.641091e+13  2.152086e+32
1.149000e+06  3.591817e+13  2.103765e+32
1.150000e+06  3.542851e+13  2.056183e+32
1.151000e+06  3.494194e+13  2.009333e+32
1.152000e+06  3.445846e+13  1.963210e+32
1.153000e+06  3.397806e+13  1.917806e+32
1.154000e+06  3.350075e+13  1.873115e+32
1.155000e+06  3.302652e+13  1.829132e+32
1.156000e+06  3.255537e+13  1.785849e+32
1.157000e+06  3.208730e+13  1.743261e+32
1.158000e+06  3.162231e+13  1.701360e+32
1.159000e+06  3.116040e+13  1.660142e+32
1.160000e+06  3.070156e+13  1.619600e+32
1.161000e+06  3.024580e+13  1.579727e+32
1.162000e+06  2.979311e+13  1.540517e+32
1.163000e+06  2.934349e+13  1.501965e+32
1.164000e+06  2.889694e+13  1.464064e+32
1.165000e+06  2.845347e+13  1.426808e+32
