   Radius        Density      Pressure     
5.840000e+05  1.479297e+15  4.388807e+35
5.850000e+05  1.477526e+15  4.373061e+35
5.860000e+05  1.475751e+15  4.357324e+35
5.870000e+05  1.473974e+15  4.341595e+35
5.880000e+05  1.472192e+15  4.325875e+35
5.890000e+05  1.470408e+15  4.310164e+35
5.900000e+05  1.468620e+15  4.294461e+35
5.910000e+05  1.466829e+15  4.278768e+35
5.920000e+05  1.465034e+15  4.263083e+35
5.930000e+05  1.463237e+15  4.247408e+35
5.940000e+05  1.461436e+15  4.231743e+35
5.950000e+05  1.459631e+15  4.216087e+35
5.960000e+05  1.457823e+15  4.200441e+35
5.970000e+05  1.456012e+15  4.184804e+35
5.980000e+05  1.454197e+15  4.169178e+35
5.990000e+05  1.452379e+15  4.153561e+35
6.000000e+05  1.450558e+15  4.137955e+35
6.010000e+05  1.448733e+15  4.122359e+35
6.020000e+05  1.446905e+15  4.106773e+35
6.030000e+05  1.445074e+15  4.091198e+35
6.040000e+05  1.443239e+15  4.075634e+35
6.050000e+05  1.441401e+15  4.060080e+35
6.060000e+05  1.439559e+15  4.044538e+35
6.070000e+05  1.437714e+15  4.029006e+35
6.080000e+05  1.435866e+15  4.013486e+35
6.090000e+05  1.434014e+15  3.997977e+35
6.100000e+05  1.432158e+15  3.982479e+35
6.110000e+05  1.430300e+15  3.966993e+35
6.120000e+05  1.428438e+15  3.951519e+35
6.130000e+05  1.426572e+15  3.936056e+35
6.140000e+05  1.424703e+15  3.920606e+35
6.150000e+05  1.422830e+15  3.905167e+35
6.160000e+05  1.420954e+15  3.889741e+35
6.170000e+05  1.419075e+15  3.874327e+35
6.180000e+05  1.417192e+15  3.858926e+35
6.190000e+05  1.415306e+15  3.843537e+35
6.200000e+05  1.413416e+15  3.828161e+35
6.210000e+05  1.411523e+15  3.812797e+35
6.220000e+05  1.409626e+15  3.797447e+35
6.230000e+05  1.407725e+15  3.782110e+35
6.240000e+05  1.405822e+15  3.766785e+35
6.250000e+05  1.403914e+15  3.751475e+35
6.260000e+05  1.402003e+15  3.736177e+35
6.270000e+05  1.400089e+15  3.720893e+35
6.280000e+05  1.398171e+15  3.705623e+35
6.290000e+05  1.396250e+15  3.690367e+35
6.300000e+05  1.394325e+15  3.675125e+35
6.310000e+05  1.392396e+15  3.659896e+35
6.320000e+05  1.390464e+15  3.644682e+35
6.330000e+05  1.388529e+15  3.629483e+35
6.340000e+05  1.386589e+15  3.614297e+35
6.350000e+05  1.384647e+15  3.599127e+35
6.360000e+05  1.382700e+15  3.583970e+35
6.370000e+05  1.380750e+15  3.568829e+35
6.380000e+05  1.378797e+15  3.553703e+35
6.390000e+05  1.376840e+15  3.538592e+35
6.400000e+05  1.374879e+15  3.523496e+35
6.410000e+05  1.372915e+15  3.508415e+35
6.420000e+05  1.370947e+15  3.493350e+35
6.430000e+05  1.368975e+15  3.478300e+35
6.440000e+05  1.367000e+15  3.463266e+35
6.450000e+05  1.365021e+15  3.448247e+35
6.460000e+05  1.363039e+15  3.433245e+35
6.470000e+05  1.361053e+15  3.418259e+35
6.480000e+05  1.359063e+15  3.403289e+35
6.490000e+05  1.357069e+15  3.388335e+35
6.500000e+05  1.355072e+15  3.373397e+35
6.510000e+05  1.353071e+15  3.358477e+35
6.520000e+05  1.351067e+15  3.343572e+35
6.530000e+05  1.349059e+15  3.328685e+35
6.540000e+05  1.347047e+15  3.313814e+35
6.550000e+05  1.345031e+15  3.298961e+35
6.560000e+05  1.343012e+15  3.284124e+35
6.570000e+05  1.340989e+15  3.269305e+35
6.580000e+05  1.338962e+15  3.254504e+35
6.590000e+05  1.336931e+15  3.239720e+35
6.600000e+05  1.334897e+15  3.224953e+35
6.610000e+05  1.332859e+15  3.210204e+35
6.620000e+05  1.330817e+15  3.195473e+35
6.630000e+05  1.328771e+15  3.180760e+35
6.640000e+05  1.326722e+15  3.166066e+35
6.650000e+05  1.324669e+15  3.151389e+35
6.660000e+05  1.322612e+15  3.136731e+35
6.670000e+05  1.320551e+15  3.122091e+35
6.680000e+05  1.318486e+15  3.107470e+35
6.690000e+05  1.316418e+15  3.092868e+35
6.700000e+05  1.314345e+15  3.078285e+35
6.710000e+05  1.312269e+15  3.063720e+35
6.720000e+05  1.310189e+15  3.049175e+35
6.730000e+05  1.308105e+15  3.034649e+35
6.740000e+05  1.306018e+15  3.020142e+35
6.750000e+05  1.303926e+15  3.005654e+35
6.760000e+05  1.301830e+15  2.991187e+35
6.770000e+05  1.299731e+15  2.976739e+35
6.780000e+05  1.297628e+15  2.962310e+35
6.790000e+05  1.295520e+15  2.947902e+35
6.800000e+05  1.293409e+15  2.933514e+35
6.810000e+05  1.291294e+15  2.919146e+35
6.820000e+05  1.289175e+15  2.904798e+35
6.830000e+05  1.287052e+15  2.890471e+35
6.840000e+05  1.284925e+15  2.876164e+35
6.850000e+05  1.282794e+15  2.861878e+35
6.860000e+05  1.280659e+15  2.847613e+35
6.870000e+05  1.278520e+15  2.833368e+35
6.880000e+05  1.276377e+15  2.819145e+35
6.890000e+05  1.274230e+15  2.804943e+35
6.900000e+05  1.272079e+15  2.790762e+35
6.910000e+05  1.269924e+15  2.776602e+35
6.920000e+05  1.267765e+15  2.762464e+35
6.930000e+05  1.265602e+15  2.748347e+35
6.940000e+05  1.263435e+15  2.734253e+35
6.950000e+05  1.261263e+15  2.720180e+35
6.960000e+05  1.259088e+15  2.706129e+35
6.970000e+05  1.256908e+15  2.692100e+35
6.980000e+05  1.254725e+15  2.678094e+35
6.990000e+05  1.252537e+15  2.664110e+35
7.000000e+05  1.250345e+15  2.650148e+35
7.010000e+05  1.248149e+15  2.636209e+35
7.020000e+05  1.245949e+15  2.622292e+35
7.030000e+05  1.243745e+15  2.608399e+35
7.040000e+05  1.241536e+15  2.594528e+35
7.050000e+05  1.239323e+15  2.580680e+35
7.060000e+05  1.237106e+15  2.566856e+35
7.070000e+05  1.234885e+15  2.553055e+35
7.080000e+05  1.232660e+15  2.539277e+35
7.090000e+05  1.230430e+15  2.525523e+35
7.100000e+05  1.228196e+15  2.511792e+35
7.110000e+05  1.225958e+15  2.498085e+35
7.120000e+05  1.223716e+15  2.484402e+35
7.130000e+05  1.221469e+15  2.470744e+35
7.140000e+05  1.219218e+15  2.457109e+35
7.150000e+05  1.216963e+15  2.443498e+35
7.160000e+05  1.214703e+15  2.429912e+35
7.170000e+05  1.212439e+15  2.416350e+35
7.180000e+05  1.210171e+15  2.402813e+35
7.190000e+05  1.207898e+15  2.389301e+35
7.200000e+05  1.205621e+15  2.375813e+35
7.210000e+05  1.203339e+15  2.362351e+35
7.220000e+05  1.201053e+15  2.348913e+35
7.230000e+05  1.198763e+15  2.335501e+35
7.240000e+05  1.196468e+15  2.322114e+35
7.250000e+05  1.194169e+15  2.308752e+35
7.260000e+05  1.191865e+15  2.295416e+35
7.270000e+05  1.189557e+15  2.282106e+35
7.280000e+05  1.187244e+15  2.268821e+35
7.290000e+05  1.184927e+15  2.255563e+35
7.300000e+05  1.182605e+15  2.242330e+35
7.310000e+05  1.180279e+15  2.229123e+35
7.320000e+05  1.177948e+15  2.215943e+35
7.330000e+05  1.175613e+15  2.202789e+35
7.340000e+05  1.173273e+15  2.189661e+35
7.350000e+05  1.170928e+15  2.176561e+35
7.360000e+05  1.168579e+15  2.163486e+35
7.370000e+05  1.166225e+15  2.150439e+35
7.380000e+05  1.163866e+15  2.137419e+35
7.390000e+05  1.161503e+15  2.124425e+35
7.400000e+05  1.159135e+15  2.111459e+35
7.410000e+05  1.156763e+15  2.098520e+35
7.420000e+05  1.154385e+15  2.085609e+35
7.430000e+05  1.152003e+15  2.072725e+35
7.440000e+05  1.149617e+15  2.059869e+35
7.450000e+05  1.147225e+15  2.047040e+35
7.460000e+05  1.144829e+15  2.034240e+35
7.470000e+05  1.142428e+15  2.021467e+35
7.480000e+05  1.140022e+15  2.008722e+35
7.490000e+05  1.137611e+15  1.996006e+35
7.500000e+05  1.135196e+15  1.983318e+35
7.510000e+05  1.132775e+15  1.970659e+35
7.520000e+05  1.130350e+15  1.958028e+35
7.530000e+05  1.127920e+15  1.945426e+35
7.540000e+05  1.125484e+15  1.932852e+35
7.550000e+05  1.123044e+15  1.920308e+35
7.560000e+05  1.120599e+15  1.907793e+35
7.570000e+05  1.118149e+15  1.895306e+35
7.580000e+05  1.115694e+15  1.882850e+35
7.590000e+05  1.113234e+15  1.870422e+35
7.600000e+05  1.110769e+15  1.858024e+35
7.610000e+05  1.108299e+15  1.845656e+35
7.620000e+05  1.105823e+15  1.833317e+35
7.630000e+05  1.103343e+15  1.821008e+35
7.640000e+05  1.100857e+15  1.808729e+35
7.650000e+05  1.098367e+15  1.796480e+35
7.660000e+05  1.095871e+15  1.784262e+35
7.670000e+05  1.093370e+15  1.772074e+35
7.680000e+05  1.090864e+15  1.759916e+35
7.690000e+05  1.088352e+15  1.747789e+35
7.700000e+05  1.085836e+15  1.735692e+35
7.710000e+05  1.083314e+15  1.723626e+35
7.720000e+05  1.080787e+15  1.711591e+35
7.730000e+05  1.078254e+15  1.699587e+35
7.740000e+05  1.075716e+15  1.687615e+35
7.750000e+05  1.073173e+15  1.675673e+35
7.760000e+05  1.070624e+15  1.663763e+35
7.770000e+05  1.068070e+15  1.651884e+35
7.780000e+05  1.065511e+15  1.640037e+35
7.790000e+05  1.062946e+15  1.628222e+35
7.800000e+05  1.060375e+15  1.616438e+35
7.810000e+05  1.057799e+15  1.604686e+35
7.820000e+05  1.055218e+15  1.592967e+35
7.830000e+05  1.052631e+15  1.581279e+35
7.840000e+05  1.050038e+15  1.569624e+35
7.850000e+05  1.047440e+15  1.558001e+35
7.860000e+05  1.044836e+15  1.546411e+35
7.870000e+05  1.042227e+15  1.534853e+35
7.880000e+05  1.039612e+15  1.523328e+35
7.890000e+05  1.036991e+15  1.511836e+35
7.900000e+05  1.034364e+15  1.500377e+35
7.910000e+05  1.031732e+15  1.488951e+35
7.920000e+05  1.029093e+15  1.477558e+35
7.930000e+05  1.026449e+15  1.466198e+35
7.940000e+05  1.023799e+15  1.454872e+35
7.950000e+05  1.021144e+15  1.443580e+35
7.960000e+05  1.018482e+15  1.432321e+35
7.970000e+05  1.015814e+15  1.421095e+35
7.980000e+05  1.013141e+15  1.409904e+35
7.990000e+05  1.010461e+15  1.398747e+35
8.000000e+05  1.007775e+15  1.387623e+35
8.010000e+05  1.005084e+15  1.376534e+35
8.020000e+05  1.002386e+15  1.365479e+35
8.030000e+05  9.996820e+14  1.354459e+35
8.040000e+05  9.969719e+14  1.343473e+35
8.050000e+05  9.942556e+14  1.332522e+35
8.060000e+05  9.915331e+14  1.321606e+35
8.070000e+05  9.888043e+14  1.310724e+35
8.080000e+05  9.860693e+14  1.299878e+35
8.090000e+05  9.833279e+14  1.289067e+35
8.100000e+05  9.805802e+14  1.278291e+35
8.110000e+05  9.778260e+14  1.267550e+35
8.120000e+05  9.750654e+14  1.256845e+35
8.130000e+05  9.722984e+14  1.246175e+35
8.140000e+05  9.695248e+14  1.235541e+35
8.150000e+05  9.667448e+14  1.224943e+35
8.160000e+05  9.639581e+14  1.214380e+35
8.170000e+05  9.611648e+14  1.203854e+35
8.180000e+05  9.583648e+14  1.193364e+35
8.190000e+05  9.555582e+14  1.182910e+35
8.200000e+05  9.527448e+14  1.172492e+35
8.210000e+05  9.499247e+14  1.162111e+35
8.220000e+05  9.470977e+14  1.151767e+35
8.230000e+05  9.442639e+14  1.141459e+35
8.240000e+05  9.414231e+14  1.131188e+35
8.250000e+05  9.385755e+14  1.120954e+35
8.260000e+05  9.357208e+14  1.110757e+35
8.270000e+05  9.328591e+14  1.100597e+35
8.280000e+05  9.299903e+14  1.090475e+35
8.290000e+05  9.271145e+14  1.080389e+35
8.300000e+05  9.242314e+14  1.070342e+35
8.310000e+05  9.213412e+14  1.060332e+35
8.320000e+05  9.184437e+14  1.050359e+35
8.330000e+05  9.155388e+14  1.040425e+35
8.340000e+05  9.126267e+14  1.030528e+35
8.350000e+05  9.097071e+14  1.020669e+35
8.360000e+05  9.067801e+14  1.010849e+35
8.370000e+05  9.038456e+14  1.001067e+35
8.380000e+05  9.009035e+14  9.913228e+34
8.390000e+05  8.979538e+14  9.816175e+34
8.400000e+05  8.949965e+14  9.719507e+34
8.410000e+05  8.920314e+14  9.623227e+34
8.420000e+05  8.890586e+14  9.527335e+34
8.430000e+05  8.860780e+14  9.431833e+34
8.440000e+05  8.830895e+14  9.336721e+34
8.450000e+05  8.800930e+14  9.242001e+34
8.460000e+05  8.770886e+14  9.147673e+34
8.470000e+05  8.740761e+14  9.053740e+34
8.480000e+05  8.710555e+14  8.960201e+34
8.490000e+05  8.680267e+14  8.867058e+34
8.500000e+05  8.649897e+14  8.774313e+34
8.510000e+05  8.619444e+14  8.681966e+34
8.520000e+05  8.588908e+14  8.590018e+34
8.530000e+05  8.558287e+14  8.498471e+34
8.540000e+05  8.527581e+14  8.407325e+34
8.550000e+05  8.496790e+14  8.316582e+34
8.560000e+05  8.465912e+14  8.226243e+34
8.570000e+05  8.434948e+14  8.136310e+34
8.580000e+05  8.403896e+14  8.046782e+34
8.590000e+05  8.372755e+14  7.957661e+34
8.600000e+05  8.341525e+14  7.868949e+34
8.610000e+05  8.310206e+14  7.780646e+34
8.620000e+05  8.278796e+14  7.692754e+34
8.630000e+05  8.247295e+14  7.605273e+34
8.640000e+05  8.215701e+14  7.518205e+34
8.650000e+05  8.184015e+14  7.431551e+34
8.660000e+05  8.152234e+14  7.345312e+34
8.670000e+05  8.120360e+14  7.259489e+34
8.680000e+05  8.088389e+14  7.174084e+34
8.690000e+05  8.056323e+14  7.089096e+34
8.700000e+05  8.024159e+14  7.004529e+34
8.710000e+05  7.991898e+14  6.920381e+34
8.720000e+05  7.959537e+14  6.836656e+34
8.730000e+05  7.927077e+14  6.753353e+34
8.740000e+05  7.894515e+14  6.670474e+34
8.750000e+05  7.861852e+14  6.588020e+34
8.760000e+05  7.829086e+14  6.505992e+34
8.770000e+05  7.796217e+14  6.424392e+34
8.780000e+05  7.763243e+14  6.343220e+34
8.790000e+05  7.730163e+14  6.262477e+34
8.800000e+05  7.696976e+14  6.182165e+34
8.810000e+05  7.663681e+14  6.102285e+34
8.820000e+05  7.630277e+14  6.022838e+34
8.830000e+05  7.596763e+14  5.943824e+34
8.840000e+05  7.563137e+14  5.865246e+34
8.850000e+05  7.529399e+14  5.787104e+34
8.860000e+05  7.495548e+14  5.709399e+34
8.870000e+05  7.461581e+14  5.632133e+34
8.880000e+05  7.427499e+14  5.555307e+34
8.890000e+05  7.393299e+14  5.478921e+34
8.900000e+05  7.358980e+14  5.402977e+34
8.910000e+05  7.324541e+14  5.327476e+34
8.920000e+05  7.289981e+14  5.252420e+34
8.930000e+05  7.255298e+14  5.177808e+34
8.940000e+05  7.220490e+14  5.103643e+34
8.950000e+05  7.185557e+14  5.029926e+34
8.960000e+05  7.150497e+14  4.956658e+34
8.970000e+05  7.115308e+14  4.883839e+34
8.980000e+05  7.079988e+14  4.811471e+34
8.990000e+05  7.044537e+14  4.739556e+34
9.000000e+05  7.008952e+14  4.668094e+34
9.010000e+05  6.973232e+14  4.597087e+34
9.020000e+05  6.937375e+14  4.526535e+34
9.030000e+05  6.901380e+14  4.456440e+34
9.040000e+05  6.865244e+14  4.386803e+34
9.050000e+05  6.828965e+14  4.317626e+34
9.060000e+05  6.792542e+14  4.248908e+34
9.070000e+05  6.755974e+14  4.180653e+34
9.080000e+05  6.719257e+14  4.112860e+34
9.090000e+05  6.682389e+14  4.045531e+34
9.100000e+05  6.645370e+14  3.978668e+34
9.110000e+05  6.608195e+14  3.912271e+34
9.120000e+05  6.570865e+14  3.846341e+34
9.130000e+05  6.533375e+14  3.780881e+34
9.140000e+05  6.495724e+14  3.715890e+34
9.150000e+05  6.457909e+14  3.651371e+34
9.160000e+05  6.419928e+14  3.587325e+34
9.170000e+05  6.381778e+14  3.523752e+34
9.180000e+05  6.343457e+14  3.460655e+34
9.190000e+05  6.304962e+14  3.398033e+34
9.200000e+05  6.266290e+14  3.335890e+34
9.210000e+05  6.227438e+14  3.274225e+34
9.220000e+05  6.188404e+14  3.213041e+34
9.230000e+05  6.149184e+14  3.152338e+34
9.240000e+05  6.109776e+14  3.092118e+34
9.250000e+05  6.070175e+14  3.032383e+34
9.260000e+05  6.030380e+14  2.973133e+34
9.270000e+05  5.990386e+14  2.914370e+34
9.280000e+05  5.950189e+14  2.856095e+34
9.290000e+05  5.909787e+14  2.798310e+34
9.300000e+05  5.869175e+14  2.741015e+34
9.310000e+05  5.828350e+14  2.684214e+34
9.320000e+05  5.787307e+14  2.627906e+34
9.330000e+05  5.746043e+14  2.572094e+34
9.340000e+05  5.704553e+14  2.516779e+34
9.350000e+05  5.662832e+14  2.461962e+34
9.360000e+05  5.620876e+14  2.407645e+34
9.370000e+05  5.578681e+14  2.353829e+34
9.380000e+05  5.536241e+14  2.300516e+34
9.390000e+05  5.493551e+14  2.247708e+34
9.400000e+05  5.450607e+14  2.195406e+34
9.410000e+05  5.407401e+14  2.143612e+34
9.420000e+05  5.363930e+14  2.092327e+34
9.430000e+05  5.320186e+14  2.041553e+34
9.440000e+05  5.276163e+14  1.991292e+34
9.450000e+05  5.231856e+14  1.941546e+34
9.460000e+05  5.187257e+14  1.892315e+34
9.470000e+05  5.142359e+14  1.843604e+34
9.480000e+05  5.097156e+14  1.795412e+34
9.490000e+05  5.051639e+14  1.747742e+34
9.500000e+05  5.005801e+14  1.700596e+34
9.510000e+05  4.927800e+14  1.654101e+34
9.520000e+05  4.845755e+14  1.608457e+34
9.530000e+05  4.764319e+14  1.563657e+34
9.540000e+05  4.683494e+14  1.519697e+34
9.550000e+05  4.603285e+14  1.476568e+34
9.560000e+05  4.523693e+14  1.434263e+34
9.570000e+05  4.444720e+14  1.392775e+34
9.580000e+05  4.366370e+14  1.352097e+34
9.590000e+05  4.288644e+14  1.312221e+34
9.600000e+05  4.211545e+14  1.273139e+34
9.610000e+05  4.135074e+14  1.234845e+34
9.620000e+05  4.059236e+14  1.197331e+34
9.630000e+05  3.984030e+14  1.160588e+34
9.640000e+05  3.909460e+14  1.124609e+34
9.650000e+05  3.835526e+14  1.089386e+34
9.660000e+05  3.762232e+14  1.054912e+34
9.670000e+05  3.689579e+14  1.021178e+34
9.680000e+05  3.617568e+14  9.881770e+33
9.690000e+05  3.546201e+14  9.559001e+33
9.700000e+05  3.475480e+14  9.243397e+33
9.710000e+05  3.405406e+14  8.934876e+33
9.720000e+05  3.335981e+14  8.633356e+33
9.730000e+05  3.267207e+14  8.338757e+33
9.740000e+05  3.199083e+14  8.050995e+33
9.750000e+05  3.131613e+14  7.769990e+33
9.760000e+05  3.064797e+14  7.495658e+33
9.770000e+05  2.998636e+14  7.227917e+33
9.780000e+05  2.933131e+14  6.966684e+33
9.790000e+05  2.868284e+14  6.711876e+33
9.800000e+05  2.804096e+14  6.463409e+33
9.810000e+05  2.740567e+14  6.221201e+33
9.820000e+05  2.677698e+14  5.985168e+33
9.830000e+05  2.615491e+14  5.755227e+33
9.840000e+05  2.553947e+14  5.531294e+33
9.850000e+05  2.493065e+14  5.313285e+33
9.860000e+05  2.432848e+14  5.101117e+33
9.870000e+05  2.373296e+14  4.894707e+33
9.880000e+05  2.314409e+14  4.693971e+33
9.890000e+05  2.256188e+14  4.498826e+33
9.900000e+05  2.198635e+14  4.309189e+33
9.910000e+05  2.141749e+14  4.124975e+33
9.920000e+05  2.085532e+14  3.946104e+33
9.930000e+05  2.029984e+14  3.772490e+33
9.940000e+05  1.975106e+14  3.604052e+33
9.950000e+05  1.920899e+14  3.440708e+33
9.960000e+05  1.867363e+14  3.282374e+33
9.970000e+05  1.814498e+14  3.128969e+33
9.980000e+05  1.762307e+14  2.980410e+33
9.990000e+05  1.710788e+14  2.836617e+33
1.000000e+06  1.659944e+14  2.697507e+33
1.001000e+06  1.609774e+14  2.562999e+33
1.002000e+06  1.560280e+14  2.433013e+33
1.003000e+06  1.511462e+14  2.307468e+33
1.004000e+06  1.463321e+14  2.186283e+33
1.005000e+06  1.415859e+14  2.069379e+33
1.006000e+06  1.369075e+14  1.956676e+33
1.007000e+06  1.322971e+14  1.848094e+33
1.008000e+06  1.277548e+14  1.743555e+33
1.009000e+06  1.232807e+14  1.642980e+33
1.010000e+06  1.188750e+14  1.546290e+33
1.011000e+06  1.145377e+14  1.453408e+33
1.012000e+06  1.102690e+14  1.364256e+33
1.013000e+06  1.060690e+14  1.278756e+33
1.014000e+06  1.019379e+14  1.196832e+33
1.015000e+06  9.787590e+13  1.118407e+33
1.016000e+06  9.388313e+13  1.043405e+33
1.017000e+06  8.995980e+13  9.717498e+32
1.018000e+06  8.610614e+13  9.033661e+32
1.019000e+06  8.232237e+13  8.381789e+32
1.020000e+06  7.860875e+13  7.761132e+32
1.021000e+06  7.496554e+13  7.170946e+32
1.022000e+06  7.139305e+13  6.610488e+32
1.023000e+06  6.789160e+13  6.079022e+32
1.024000e+06  6.446154e+13  5.575812e+32
1.025000e+06  6.110325e+13  5.100125e+32
1.026000e+06  5.781714e+13  4.651232e+32
1.027000e+06  5.460367e+13  4.228406e+32
1.028000e+06  5.146333e+13  3.830923e+32
1.029000e+06  4.839665e+13  3.458060e+32
1.030000e+06  4.540423e+13  3.109096e+32
1.031000e+06  4.248671e+13  2.783314e+32
1.032000e+06  3.964480e+13  2.479994e+32
1.033000e+06  3.687928e+13  2.198421e+32
1.034000e+06  3.419099e+13  1.937878e+32
1.035000e+06  3.158090e+13  1.697649e+32
1.036000e+06  2.905005e+13  1.477015e+32
1.037000e+06  2.659959e+13  1.275260e+32
1.038000e+06  2.423084e+13  1.091661e+32
1.039000e+06  2.194524e+13  9.254955e+31
1.040000e+06  1.974444e+13  7.760354e+31
1.041000e+06  1.763027e+13  6.425475e+31
1.042000e+06  1.560485e+13  5.242917e+31
1.043000e+06  1.367060e+13  4.205194e+31
1.044000e+06  1.183030e+13  3.304711e+31
1.045000e+06  1.008725e+13  2.533736e+31
1.046000e+06  8.445304e+12  1.884368e+31
1.047000e+06  6.909148e+12  1.348490e+31
1.048000e+06  5.484523e+12  9.177091e+30
1.049000e+06  4.178681e+12  5.832736e+30
1.050000e+06  3.001113e+12  3.359523e+30
1.051000e+06  1.964898e+12  1.658467e+30
1.052000e+06  1.089560e+12  6.207151e+29
1.053000e+06  4.088040e+11  1.211524e+29
1.054000e+06  9.443287e+09  2.269929e+26
1.055000e+06  nan  nan
